11 2 10 2,0.943743,0.945971,0.947642,0.946528,0.945228,0.914965,0.918678,0.940215,0.912922
11 2 11 2,0.9456,0.940215,0.915522,0.917378,0.909209,0.916079,0.937059,0.939844,0.929447
11 2 12 2,0.942815,0.945785,0.947271,0.947085,0.9456,0.937616,0.940401,0.94003,0.913851
11 3 2,0.949313,0.949684,0.94987,0.941701,0.930932,0.941329,0.943372,0.942258,0.93743
11 3 1 2,0.95414,0.949499,0.949684,0.950613,0.94003,0.925919,0.942072,0.935759,0.937245
11 3 2 2,0.950984,0.952284,0.950613,0.924991,0.946342,0.943372,0.946157,0.929261,0.940215
11 3 3 2,0.947456,0.946899,0.923505,0.919049,0.937059,0.943557,0.918307,0.936873,0.933531
11 3 4 2,0.947642,0.947271,0.922763,0.941515,0.93743,0.945785,0.921092,0.930932,0.937616
11 3 5 2,0.945971,0.947271,0.922948,0.941144,0.945785,0.946528,0.941701,0.92759,0.928147
11 3 6 2,0.943929,0.947085,0.923134,0.942258,0.929447,0.939287,0.941886,0.927033,0.938544
11 3 7 2,0.947271,0.942258,0.946528,0.948013,0.935759,0.933717,0.942258,0.931489,0.914222
11 3 8 2,0.936502,0.914222,0.943,0.947271,0.944671,0.924991,0.941515,0.929075,0.934831
11 3 9 2,0.946714,0.909209,0.909395,0.939844,0.945971,0.93873,0.941886,0.930375,0.906795
11 3 10 2,0.914408,0.940958,0.945971,0.935759,0.916636,0.931118,0.942072,0.932046,0.923877
11 3 11 2,0.501114,0.935759,0.921092,0.918121,0.927776,0.913294,0.942258,0.932603,0.939658
11 3 12 2,0.925548,0.947085,0.947271,0.946899,0.935202,0.914779,0.942258,0.933346,0.895655
11 4 2,0.943743,0.946714,0.945785,0.932789,0.938173,0.937987,0.937059,0.938916,0.870962
11 4 1 2,0.935759,0.951727,0.95414,0.945043,0.953769,0.951355,0.952655,0.93873,0.921463
11 4 2 2,0.931489,0.937987,0.946528,0.911437,0.947642,0.945414,0.945971,0.937987,0.939473
11 4 3 2,0.946528,0.945043,0.948385,0.940215,0.933903,0.9456,0.920535,0.924805,0.92889
11 4 4 2,0.945228,0.946899,0.933903,0.944857,0.93316,0.939473,0.943557,0.927033,0.921092
11 4 5 2,0.947271,0.935574,0.924434,0.940958,0.943929,0.944857,0.943186,0.92889,0.932974
11 4 6 2,0.942815,0.945785,0.933346,0.943743,0.930189,0.945785,0.943743,0.932974,0.940587
11 4 7 2,0.935759,0.927219,0.942629,0.9456,0.944114,0.939101,0.943929,0.921463,0.944114
11 4 8 2,0.9456,0.929818,0.942815,0.942443,0.945414,0.917193,0.943929,0.923134,0.932603
11 4 9 2,0.9456,0.924991,0.926476,0.946157,0.946899,0.943743,0.9443,0.926476,0.933346
11 4 10 2,0.941329,0.930189,0.897698,0.909766,0.938916,0.935202,0.944486,0.925362,0.94003
11 4 11 2,0.944671,0.928518,0.916079,0.945043,0.946157,0.917564,0.944114,0.925733,0.919235
11 4 12 2,0.946528,0.893427,0.938544,0.946157,0.931489,0.941886,0.9443,0.931675,0.903082
11 5 2,0.9443,0.942815,0.942072,0.942072,0.944857,0.93873,0.939287,0.939101,0.886372
11 5 1 2,0.950613,0.953769,0.952469,0.953212,0.951355,0.948199,0.950984,0.942629,0.914779
11 5 2 2,0.950613,0.938544,0.939844,0.922763,0.945228,0.946899,0.943557,0.940772,0.940401
11 5 3 2,0.940215,0.946342,0.946714,0.945785,0.946714,0.946528,0.916636,0.942443,0.909952
11 5 4 2,0.943929,0.947642,0.942072,0.947085,0.938359,0.937616,0.942815,0.932417,0.914779
11 5 5 2,0.946157,0.946157,0.947271,0.932417,0.947271,0.911437,0.944486,0.926662,0.946342
11 5 6 2,0.947085,0.921649,0.927219,0.946157,0.947271,0.915893,0.944857,0.927404,0.946157
11 5 7 2,0.922206,0.9443,0.946714,0.93446,0.91645,0.929818,0.944671,0.924434,0.931118
11 5 8 2,0.932232,0.943186,0.941515,0.946714,0.934274,0.930746,0.941701,0.92332,0.929818
11 5 9 2,0.923691,0.945043,0.946528,0.935202,0.926105,0.930561,0.941886,0.924619,0.940401
11 5 10 2,0.941515,0.944671,0.934645,0.914593,0.92629,0.929075,0.941886,0.924619,0.932974
11 5 11 2,0.942443,0.930004,0.947456,0.933346,0.915707,0.929075,0.941886,0.925362,0.941329
11 5 12 2,0.941329,0.943743,0.93446,0.929818,0.936131,0.902711,0.942072,0.944114,0.930375
11 6 2,0.946528,0.946528,0.9443,0.938916,0.937802,0.937616,0.941144,0.901411,0.932603
11 6 1 2,0.954326,0.953212,0.953769,0.952469,0.949684,0.950427,0.943929,0.94003,0.937802
11 6 2 2,0.940772,0.942258,0.932603,0.938544,0.930004,0.943,0.943557,0.940772,0.938359
11 6 3 2,0.947828,0.946528,0.945971,0.943,0.943186,0.93743,0.940772,0.932789,0.877831
11 6 4 2,0.932974,0.942258,0.946714,0.947085,0.927776,0.944114,0.941886,0.929261,0.912365
11 6 5 2,0.941144,0.948385,0.942072,0.946342,0.943372,0.917564,0.944857,0.929075,0.93743
11 6 6 2,0.941886,0.936688,0.928333,0.946157,0.944114,0.942815,0.945785,0.929818,0.938916
11 6 7 2,0.942629,0.942629,0.946342,0.935388,0.927961,0.914779,0.941701,0.927961,0.936873
11 6 8 2,0.928518,0.908466,0.942815,0.946528,0.937245,0.926662,0.942072,0.929075,0.936873
11 6 9 2,0.913294,0.92629,0.946528,0.93316,0.911251,0.933717,0.941701,0.944857,0.938544
11 6 10 2,0.943372,0.946157,0.938359,0.93446,0.925176,0.947085,0.941515,0.944857,0.93873
11 6 11 2,0.916264,0.946342,0.946714,0.933531,0.930004,0.933717,0.941515,0.945043,0.938173
11 6 12 2,0.938173,0.944857,0.932232,0.92889,0.937245,0.925176,0.941515,0.9443,0.914593
11 7 2,0.936316,0.938916,0.942443,0.937987,0.938173,0.939473,0.942258,0.900297,0.932046
11 7 1 2,0.954512,0.953583,0.953398,0.950984,0.952098,0.951541,0.951355,0.950984,0.858522
11 7 2 2,0.951355,0.947456,0.940215,0.941329,0.933717,0.947271,0.940772,0.940215,0.939658
11 7 3 2,0.947828,0.941701,0.939287,0.904382,0.919606,0.911066,0.942258,0.932974,0.905496
11 7 4 2,0.936688,0.946899,0.941886,0.946342,0.946528,0.938916,0.945228,0.930189,0.940772
11 7 5 2,0.921649,0.92629,0.945228,0.938916,0.915707,0.900668,0.945785,0.928704,0.94003
11 7 6 2,0.944671,0.946342,0.947085,0.935945,0.934274,0.928704,0.941701,0.945043,0.936873
11 7 7 2,0.928147,0.945414,0.947085,0.935759,0.930189,0.945785,0.941701,0.940215,0.935759
11 7 8 2,0.924062,0.943557,0.935017,0.929818,0.927776,0.930746,0.941886,0.939287,0.934645
11 7 9 2,0.913294,0.942629,0.945043,0.935017,0.924991,0.946528,0.941701,0.940215,0.936502
11 7 10 2,0.942815,0.946714,0.93446,0.91088,0.924805,0.904382,0.942258,0.93873,0.937616
11 7 11 2,0.914036,0.942815,0.932789,0.928518,0.925362,0.946528,0.944671,0.939844,0.938544
11 7 12 2,0.913851,0.934645,0.928518,0.93743,0.909395,0.919792,0.945043,0.939658,0.921649
11 8 2,0.9456,0.935945,0.93873,0.93873,0.937987,0.939287,0.941701,0.901411,0.934831
11 8 1 2,0.952098,0.952841,0.952655,0.953955,0.95414,0.953398,0.905496,0.945785,0.928704
11 8 2 2,0.937802,0.952469,0.949127,0.941329,0.927776,0.944857,0.885072,0.940215,0.879874
11 8 3 2,0.945785,0.943372,0.940401,0.944486,0.946528,0.943557,0.944857,0.934088,0.899183
11 8 4 2,0.937987,0.947085,0.943929,0.947271,0.941515,0.937802,0.942815,0.930004,0.939473
11 8 5 2,0.933903,0.9456,0.946899,0.947085,0.916079,0.932232,0.942258,0.945785,0.941144
11 8 6 2,0.921092,0.945043,0.945971,0.937616,0.931118,0.934274,0.942629,0.945043,0.938916
11 8 7 2,0.942815,0.939287,0.946157,0.934274,0.914965,0.941144,0.942629,0.944857,0.936316
11 8 8 2,0.936131,0.915893,0.945414,0.937245,0.915893,0.941515,0.942815,0.940587,0.935574
11 8 9 2,0.918307,0.943929,0.944671,0.917193,0.924991,0.930004,0.943372,0.939101,0.936502
11 8 10 2,0.938916,0.943372,0.93446,0.928333,0.930189,0.902339,0.945043,0.939101,0.937802
11 8 11 2,0.944114,0.934831,0.928147,0.937059,0.908652,0.919235,0.9456,0.939101,0.938916
11 8 12 2,0.916079,0.934274,0.927961,0.936502,0.925176,0.917193,0.945228,0.940772,0.929818
11 9 2,0.935759,0.93873,0.938544,0.938544,0.937987,0.938544,0.940401,0.899554,0.933346
11 9 1 2,0.95414,0.950241,0.952098,0.953583,0.951912,0.951541,0.951912,0.946342,0.925548
11 9 2 2,0.950056,0.951541,0.948942,0.890642,0.946157,0.943372,0.888786,0.93873,0.841998
11 9 3 2,0.936688,0.93316,0.926662,0.944114,0.946714,0.947085,0.945228,0.935202,0.90661
11 9 4 2,0.938544,0.9456,0.925362,0.945785,0.944114,0.93186,0.943,0.93186,0.940215
11 9 5 2,0.946714,0.92889,0.944114,0.945971,0.936688,0.931675,0.942072,0.946528,0.941329
11 9 6 2,0.946528,0.929818,0.924062,0.93873,0.928704,0.93446,0.942072,0.9456,0.940401
11 9 7 2,0.91775,0.942629,0.945414,0.929261,0.927219,0.927404,0.943743,0.940587,0.936502
11 9 8 2,0.943557,0.947085,0.938916,0.929632,0.928147,0.946528,0.943372,0.94003,0.937059
11 9 9 2,0.934831,0.939101,0.945971,0.932603,0.926476,0.946714,0.944114,0.94003,0.936502
11 9 10 2,0.901225,0.923134,0.946528,0.932046,0.928704,0.933531,0.944486,0.940587,0.936316
11 9 11 2,0.947271,0.932417,0.934274,0.928704,0.90661,0.920163,0.933903,0.940958,0.937616
11 9 12 2,0.918307,0.9456,0.932789,0.927961,0.923877,0.946528,0.944857,0.939844,0.943
11 10 2,0.936131,0.938359,0.938916,0.93743,0.936502,0.94003,0.914779,0.899554,0.933717
11 10 1 2,0.95544,0.95117,0.952098,0.953026,0.94857,0.945228,0.951541,0.931675,0.937987
11 10 2 2,0.950056,0.949127,0.945228,0.937245,0.94987,0.942629,0.886186,0.934645,0.88433
11 10 3 2,0.943929,0.940958,0.941329,0.942072,0.942443,0.937802,0.943372,0.935202,0.907724
11 10 4 2,0.932232,0.916821,0.9443,0.946157,0.943,0.911437,0.945785,0.934274,0.938916
11 10 5 2,0.919049,0.9443,0.946157,0.946899,0.915893,0.935759,0.942072,0.946528,0.941886
11 10 6 2,0.936688,0.930561,0.916636,0.9456,0.936502,0.943557,0.943,0.946157,0.941144
11 10 7 2,0.919792,0.919978,0.9456,0.932974,0.929632,0.9443,0.945228,0.940772,0.937802
11 10 8 2,0.914779,0.945414,0.946528,0.933346,0.925733,0.947456,0.945043,0.940772,0.936131
11 10 9 2,0.912551,0.9456,0.946157,0.933717,0.926105,0.946157,0.944671,0.940958,0.936502
11 10 10 2,0.944671,0.946528,0.934274,0.927219,0.928147,0.946342,0.944857,0.940772,0.935945
11 10 11 2,0.901968,0.920349,0.931303,0.926847,0.940587,0.946714,0.944114,0.940772,0.938359
11 10 12 2,0.909395,0.942258,0.930932,0.926662,0.935202,0.945785,0.944486,0.94003,0.93873
11 11 2,0.936873,0.937245,0.940587,0.937245,0.937059,0.939473,0.939844,0.900668,0.930189
11 11 1 2,0.953212,0.954883,0.95414,0.951355,0.952098,0.950984,0.949127,0.933903,0.883401
11 11 2 2,0.950613,0.95117,0.944857,0.942258,0.921092,0.946342,0.940958,0.938544,0.879131
11 11 3 2,0.934088,0.924805,0.909209,0.9456,0.947271,0.911066,0.943557,0.938544,0.919049
11 11 4 2,0.946714,0.940958,0.945414,0.945971,0.934088,0.936873,0.943372,0.946157,0.93873
11 11 5 2,0.946899,0.946899,0.925362,0.945971,0.946157,0.943372,0.943557,0.940215,0.940958
11 11 6 2,0.947085,0.913479,0.931675,0.944671,0.913294,0.9443,0.933903,0.940958,0.940772
11 11 7 2,0.930561,0.905681,0.92202,0.942443,0.911808,0.942629,0.944857,0.940958,0.941329
11 11 8 2,0.942258,0.940215,0.93743,0.943929,0.911066,0.945228,0.945228,0.940772,0.939844
11 11 9 2,0.914779,0.914036,0.943186,0.933346,0.925548,0.943929,0.934645,0.941144,0.935945
11 11 10 2,0.908466,0.916636,0.944114,0.932046,0.92759,0.945971,0.9443,0.940772,0.935574
11 11 11 2,0.891571,0.935945,0.930561,0.897698,0.942815,0.943557,0.934831,0.941515,0.938359
11 11 12 2,0.921834,0.931118,0.924434,0.941701,0.946342,0.943743,0.934645,0.940958,0.943
11 12 2,0.934088,0.93873,0.939287,0.937987,0.937059,0.942072,0.91088,0.898626,0.933346
11 12 1 2,0.955254,0.953026,0.952841,0.947085,0.9456,0.952284,0.95117,0.944857,0.922763
11 12 2 2,0.952469,0.943929,0.947828,0.9443,0.918678,0.944671,0.8886,0.937802,0.880245
11 12 3 2,0.930189,0.931118,0.948199,0.942258,0.9443,0.933531,0.939844,0.938173,0.922206
11 12 4 2,0.948013,0.946899,0.943372,0.945785,0.916264,0.936131,0.943557,0.945785,0.939658
11 12 5 2,0.915522,0.943557,0.946157,0.946528,0.932974,0.946528,0.943743,0.947085,0.940772
11 12 6 2,0.917193,0.923691,0.943372,0.934088,0.925362,0.937616,0.933531,0.940215,0.941886
11 12 7 2,0.945971,0.9456,0.942072,0.945228,0.943743,0.946528,0.944857,0.940772,0.941886
11 12 8 2,0.919606,0.945971,0.946528,0.932789,0.927404,0.937987,0.934274,0.941329,0.93446
11 12 9 2,0.91218,0.941515,0.932603,0.928147,0.928333,0.945785,0.93446,0.941515,0.935388
11 12 10 2,0.915522,0.883773,0.939287,0.932974,0.927219,0.9456,0.934831,0.940958,0.937059
11 12 11 2,0.940772,0.946342,0.932789,0.92629,0.918678,0.945971,0.934831,0.941144,0.937616
11 12 12 2,0.936316,0.917007,0.895284,0.925362,0.920163,0.945414,0.934831,0.941329,0.93743
